RegionID,SizeRank,RegionName,RegionType,StateName,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021
753924,54,"Urban Honolulu, HI",Msa,HI,663333,661667,655000,648333,651333,659000,664180,669513,671847,670000,665000,662667,669000,671667,672333,668667,668967,668967,668967,667300,660633,654600,649633,647967,643000,636667,630000,621667,611333,604000,605667,606000,600000,591333,591000,599167,,,,,,,,,,,,
395169,55,"Tulsa, OK",Msa,OK,193849,194631,199012,204644,208086,208399,207148,206522,206491,206459,206459,206459,207101,209917,215894,223106,229677,232806,234340,233557,234261,235826,238173,239346,237782,237782,240911,247200,255023,264410,272515,277208,277209,277951,278309,277997,277054,277231,291867,304643,315133,305167,295167,286833,286176,286673,284840,282130
394619,56,"Fresno, CA",Msa,CA,334730,331727,331693,335110,339978,342429,342463,340737,338286,335725,333654,330236,325893,324477,326203,334800,345191,355548,363332,364713,364368,359725,355061,351937,351246,354495,359369,362097,367309,372861,382907,389121,391586,390205,390895,390105,390612,387760,390467,400500,416667,426167,426167,421333,419667,422667,429333,439000
395238,57,"Worcester, MA",Msa,MA,278575,281731,287812,297336,306920,313575,315518,314849,313257,309723,306889,302144,300266,302176,311697,324720,335833,343793,344430,341246,336183,333317,331725,329178,328222,329815,340609,351753,363885,371877,378277,381780,381461,382429,385348,390266,,,,,,,,,,,,
394415,58,"Stamford, CT",Msa,CT,684214,720169,763208,786704,793467,791011,778551,761108,746868,746512,743273,740033,736828,740387,752883,766768,773924,764668,747046,722127,704683,699522,704861,708421,711803,722483,736367,743664,753988,771788,791011,796351,787772,777092,762852,753988,747998,782160,812633,829000,820967,806300,783267,736147,699480,682514,697667,712333
394312,59,"Albuquerque, NM",Msa,NM,238784,240413,245170,251687,257911,261007,259345,254946,249406,247777,247614,249162,249194,252421,257374,263891,267670,270720,272252,273229,273128,273194,273031,271727,273357,279874,288020,292940,299783,312817,327493,335962,336614,336803,335914,336765,337478,339291,346410,353077,362772,367527,370827,370800,371633,381000,387667,392470
394308,60,"Albany, NY",Msa,NY,235860,239484,243467,245010,246625,248778,252725,256098,256098,255093,255129,255129,254412,254735,258287,263311,266899,268729,270846,270523,266935,263382,262306,264064,262234,263275,267617,274793,282006,290618,301383,307124,,,,287820,,,,,,,,,,,,
394938,61,"Omaha, NE",Msa,NE,278116,285980,294375,304524,309808,309842,306454,303082,300537,294199,287729,285182,288133,296626,310146,322957,329667,326688,322812,317772,311951,302340,294232,291198,293591,302434,311571,318314,322553,326902,331083,331184,326801,323832,320465,320858,321161,328287,336050,343333,343333,334667,322833,313192,308525,308525,313025,330747
394908,62,"New Haven, CT",Msa,CT,284222,290885,301036,312896,321616,327197,327511,322628,317361,313558,310070,304873,299989,301698,308638,319103,324335,324372,319105,313905,308499,305010,302919,301349,299605,299605,304803,310035,320849,331000,344953,350115,348720,341743,335534,326813,320191,317914,323233,337267,348933,355600,351567,344600,337967,336300,336600,336567
394357,63,"Bakersfield, CA",Msa,CA,248233,251142,256560,262571,266055,267317,266838,263642,258863,254068,250584,248043,246413,245134,247372,253797,260189,263705,264984,264025,262107,257600,255331,253924,255075,256689,261292,263370,264984,265144,268340,276012,284131,292122,294040,289597,283841,281349,287667,296000,307666,314833,321500,321000,321166,321853,329020,337353
394753,64,"Knoxville, TN",Msa,TN,263117,262950,266633,276633,286600,291600,289933,283300,277133,272133,268767,268000,266067,267067,270633,279233,289900,296567,301600,301600,301300,296267,289600,283233,279900,283233,289933,298267,307600,319267,332633,341667,340000,331633,316633,306600,301608,304942,314942,339933,361567,371567,361267,352633,349300,346267,342933,341300
394653,65,"Greenville, SC",Msa,SC,257242,258972,263424,269476,273450,276330,276615,276298,271501,266748,262280,259777,258224,259349,264736,272658,279328,280247,276761,270551,267227,265928,265880,264482,262929,265860,270377,273545,276556,282497,287377,289302,287210,287853,286307,282914,278681,277881,285233,301967,316100,329967,335343,342343,345643,342633,335667,329033
394952,66,"Ventura, CA",Msa,CA,779665,780998,777665,785667,779319,772652,756319,746333,726663,709963,696630,689967,688333,691333,701000,712333,725667,739300,749633,761633,774667,784333,784000,779333,781333,795000,813667,810333,805000,808000,832667,858000,869667,873250,864750,864750,,,,,,,,,,,,
394318,67,"Allentown, PA",Msa,PA,222433,222300,225000,231833,236967,239967,241967,240333,236300,231600,228267,226600,223967,225600,230600,238267,244633,248000,251300,251600,250233,246900,244767,242767,241133,243300,253300,261633,268267,269967,277967,284533,288833,289133,287863,288530,291896,306600,319966,328300,328300,324967,321633,318333,320000,321633,323300,323300
394561,68,"El Paso, TX",Msa,TX,179402,179597,179774,180377,180891,182663,184789,187270,187979,188174,188192,189432,192267,195262,197902,199834,201801,203396,203396,202651,201960,201978,203413,203410,203410,201992,201995,201623,202527,204299,207826,210360,212114,212820,,,,228483,231817,235300,241800,248130,252063,252063,251383,252300,254883,257567
394367,69,"Baton Rouge, LA",Msa,LA,230683,231600,234600,239600,244600,248263,248297,246497,244500,242833,241333,239967,239967,241519,243885,248552,253333,256000,254667,250967,247600,245570,243903,242270,240933,241600,244900,247933,249900,253233,257900,263652,267685,271318,271933,271233,269600,271267,276297,285243,293606,298576,299597,297597,296963,296993,302963,310263
394521,70,"Dayton, OH",Msa,OH,128267,126467,130167,135133,139967,144600,149633,151600,149933,146567,144100,142433,142382,143182,148182,153233,161233,167900,176233,179900,178233,172267,168100,165600,164267,166767,177633,189300,200000,204967,205600,202800,199467,202815,204915,204915,203267,205963,207663,209297,213267,219933,223300,221633,216600,207267,196967,186967
394843,71,"McAllen, TX",Msa,TX,192167,190500,190466,191633,193133,194833,194833,195000,196000,195000,193333,190633,189967,192633,195833,200833,204167,207335,207335,204669,201500,199833,199833,199967,199633,199300,199000,199000,202333,208000,215000,218667,223000,227667,231000,229667,226330,226330,231297,238300,244633,249667,253000,256663,257997,260963,260967,260967
394486,72,"Columbia, SC",Msa,SC,201567,201600,206300,214633,222933,229933,231600,230900,229200,227567,229967,231667,236000,237167,239800,243578,247078,249112,245967,241300,236600,233267,230433,228117,228150,231650,236330,241099,245266,247902,251117,253283,253283,249618,246781,245948,247963,251042,256547,263002,267461,269455,273000,276267,281771,285652,291993,297587
394648,73,"Greensboro, NC",Msa,NC,195667,198667,206667,218667,229633,234967,241233,247900,255367,257100,253767,249633,248300,251633,259933,269900,279900,281600,279480,271196,269196,266316,265300,262967,261197,260497,262663,262767,269433,277433,288267,293600,289400,281900,270600,264633,263333,262633,265516,268516,270216,268333,269967,273300,277022,275355,283355,296297
394304,74,"Akron, OH",Msa,OH,145900,144233,144933,151559,159892,168192,173233,172933,169600,164600,159900,154900,151567,151600,155633,160633,167300,173267,177633,177600,173467,169100,163300,157433,152433,152267,157267,163933,171433,178133,184500,187667,184333,179633,169967,162633,154300,153600,160167,171200,178567,182633,181600,181600,177300,172650,165983,158617
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,358883,359800,360967,360967,363633,365933,369267,368266,364359,360689,357356,356283,356320,357953,362633,367967,374333,378000,379333,377872,374206,372869,374330,376963,376967,375633,375000,371633,368300,368297,374660,379660,381660,381963,381963,384967,,,,,,,,,,,,
394798,76,"Little Rock, AR",Msa,AR,168055,170502,172154,174571,176742,178272,177997,176437,174907,175060,175090,175090,174295,174907,177691,181698,188733,193628,197298,197298,195738,194209,191915,191027,190110,190875,194545,198522,203110,204915,206138,204609,204640,205377,209159,211411,213821,214410,219967,224933,229767,231433,233133,233267,231300,229600,227967,226633
395134,77,"Stockton, CA",Msa,CA,363732,365608,364050,365640,366610,372969,374559,373621,370441,367071,365163,363573,360568,359296,362158,374893,390474,403193,411142,417088,418996,417335,416445,417876,416357,414795,414922,416512,417788,423861,434672,447391,453115,455023,452161,454225,458020,471571,477500,489317,492983,516317,536000,552667,552967,548967,548950,548983
